"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/2004.14.75","RIC I (second edition) Augustus 432. 2004.14.75","2004.14.75","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.432","","","","As","Roman","24.5","","","","","","M. Salvius Otho","","Struck","Bronze","Rome","CAESAR AVGVSTVS PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.233|RIC I (second edition) Augustus 432","Italy","M. SALVIVS OTHO III VIR A A A F F","","11.9","-7","2016-06-21T13:21:01Z"
"http://numismatics.org/search/id/1983.36.1","RIC I (second edition) Augustus 359. 1983.36.1","1983.36.1","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.359","","","","Denarius","Roman","19.0","","","","","","L. Vinicius","","Struck","Silver","Rome","","","Coin","Augustus","BMC.79v.|RIC I (second edition) Augustus 359","Italy","L VINICIVS","","3.72","-16","2016-06-21T22:26:09Z"
"http://numismatics.org/search/id/1983.75.1","RIC I (second edition) Augustus 319. 1983.75.1","1983.75.1","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.319","","","Victory","Denarius","Roman","19.5","","","","","","M. Durmius","","Struck","Silver","Rome","CAESAR AVGVSTVS","","Coin","Augustus","BMC.66|RIC I (second edition) Augustus 319","Italy","M.DVRMIVS III.VIR","","3.69","-19|-4","2016-06-21T22:26:13Z"
"http://numismatics.org/search/id/1944.100.38350","RIC I (second edition) Augustus 382. 1944.100.38350","1944.100.38350","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.382","","","","As","Roman","27.5","","","","","","Cn. PISO Cn.F","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.137|RIC I (second edition) Augustus 382","Italy","CN PISO CN F III VIR A A A F F","","11.65","-15","2016-06-21T12:59:07Z"
"http://numismatics.org/search/id/1944.100.38356","RIC I (second edition) Augustus 389. 1944.100.38356","1944.100.38356","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.389","","","","As","Roman","28.0","","","","","","C. Plotius Rufus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.153|RIC I (second edition) Augustus 389","Italy","C PLOTIVS RVFVS III VIR A A A F F","","10.68","-15","2016-06-21T12:59:14Z"
"http://numismatics.org/search/id/1944.100.38357","RIC I (second edition) Augustus 389. 1944.100.38357","1944.100.38357","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.389","","","","As","Roman","28.0","","","","","","C. Plotius Rufus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.153v|RIC I (second edition) Augustus 389","Italy","C PLOTIVS RVFVS III VIR A A A F F","","9.76","-15","2016-06-21T12:59:15Z"
"http://numismatics.org/search/id/1944.100.38360","RIC I (second edition) Augustus 373. 1944.100.38360","1944.100.38360","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.373","","","","As","Roman","26.0","","","","","","C. Asinius Gallus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.161|RIC I (second edition) Augustus 373","Italy","C ASINIVS GALLVS III CIR A A A F F","","11.31","-16","2016-06-21T12:59:23Z"
"http://numismatics.org/search/id/1944.100.38368","RIC I (second edition) Augustus 379. 1944.100.38368","1944.100.38368","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.379","","","","As","Roman","26.0","","","","","","C. Gallius Lupercus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.174|RIC I (second edition) Augustus 379","Italy","C GALLIVS C F LVPERCVS III VIR A A A F F","","11.68","-16","2016-06-21T12:59:33Z"
"http://numismatics.org/search/id/1944.100.38369","RIC I (second edition) Augustus 379. 1944.100.38369","1944.100.38369","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.379","","","","As","Roman","28.5","","","","","","C. Gallius Lupercus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","","Coin","Augustus","BMC.174|RIC I (second edition) Augustus 379","Italy","C GALLIVS C F LVPERCVS III VIR A A A F F","","9.61","-16","2016-06-21T12:59:34Z"
"http://numismatics.org/search/id/1944.100.38384","RIC I (second edition) Augustus 427. 1944.100.38384","1944.100.38384","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.427","","","","As","Roman","31.5","","","","","","P. Lurius Agrippa","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.209|RIC I (second edition) Augustus 427","Italy","P LVRIVS AGRIPPA III VIR A A A F F","","13.49","-7","2016-06-21T12:59:57Z"
"http://numismatics.org/search/id/1944.100.38385","RIC I (second edition) Augustus 427. 1944.100.38385","1944.100.38385","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.427","","","","As","Roman","24.5","","","","","","P. Lurius Agrippa","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.209|RIC I (second edition) Augustus 427","Italy","P LVRIVS AGRIPPA III VIR A A A F F","","9.18","-7","2016-06-21T12:59:58Z"
"http://numismatics.org/search/id/1944.100.38386","RIC I (second edition) Augustus 427. 1944.100.38386","1944.100.38386","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.427","","","","As","Roman","28.5","","","","","","P. Lurius Agrippa","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.209|RIC I (second edition) Augustus 427","Italy","P LVRIVS AGRIPPA III VIR A A A F F","","11.43","-7","2016-06-21T12:59:59Z"
"http://numismatics.org/search/id/1944.100.38388","RIC I (second edition) Augustus 427. 1944.100.38388","1944.100.38388","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.427","","","","As","Roman","28.5","","","","","","P. Lurius Agrippa","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.209|RIC I (second edition) Augustus 427","Italy","P LVRIVS AGRIPPA III VIR A A A F F","","9.19","-7","2016-06-21T13:00:02Z"
"http://numismatics.org/search/id/1944.100.38391","RIC I (second edition) Augustus 435. 1944.100.38391","1944.100.38391","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.435","","","","As","Roman","28.0","","","","","","M. Maecilius Tullus","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.220|RIC I (second edition) Augustus 435","Italy","M MAECILIVS TVLLVS III VIR A A A F F","","11.36","-7","2016-06-21T13:00:06Z"
"http://numismatics.org/search/id/1944.100.38392","RIC I (second edition) Augustus 435. 1944.100.38392","1944.100.38392","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.435","","","","As","Roman","29.5","","","","","","M. Maecilius Tullus","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.220|RIC I (second edition) Augustus 435","Italy","M MAECILIVS TVLLVS III VIR A A A F F","","10.89","-7","2016-06-21T13:00:07Z"
"http://numismatics.org/search/id/1944.100.38394","RIC I (second edition) Augustus 436. 1944.100.38394","1944.100.38394","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.436","","","","As","Roman","","","","","","","M. Maecilius Tullus","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.223|RIC I (second edition) Augustus 436","Italy","M MAECILIVS TVLLVS III VIR A A A F F","","10.73","-7","2016-06-21T13:00:09Z"
"http://numismatics.org/search/id/1944.100.38396","RIC I (second edition) Augustus 431. 1944.100.38396","1944.100.38396","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.431","","","","As","Roman","28.0","","","","","","M. Salvius Otho","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.226|RIC I (second edition) Augustus 431","Italy","M SALVIVS OTHO III VIR A A A F F","","11.34","-7","2016-06-21T13:00:12Z"
"http://numismatics.org/search/id/1944.100.38403","RIC I (second edition) Augustus 441. 1944.100.38403","1944.100.38403","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.441","","","","As","Roman","27.0","","","","","","Volusus Valerius Messalla","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.241|RIC I (second edition) Augustus 441","Italy","VOLVSVS VALER MESSAL III VIR A A A F F","","6.19","-6","2016-06-21T13:00:20Z"
"http://numismatics.org/search/id/1944.100.38405","RIC I (second edition) Augustus 442. 1944.100.38405","1944.100.38405","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.442","","","","As","Roman","28.0","","","","","","Volusus Valerius Messalla","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","","Coin","Augustus","BMC.240|RIC I (second edition) Augustus 442","Italy","VOLVSVS VALER MESSAL III VIR A A A F F","","14.02","-6","2016-06-21T13:00:22Z"
"http://numismatics.org/search/id/1944.100.39019","RIC I (second edition) Augustus 2A. 1944.100.39019","1944.100.39019","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.2A","","","","Denarius","Roman","19.5","","","","","","P. Carisius","","Struck","Silver","Emerita","IMP CAESAR AVGVST","","Coin","Augustus","BMC.278|RIC I (second edition) Augustus 2A","Lusitania","P CARISIVS LEG PRO PR","","3.35","-25|-23","2016-06-21T13:00:46Z"
"http://numismatics.org/search/id/1944.100.39020","RIC I (second edition) Augustus 7B. 1944.100.39020","1944.100.39020","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.7B","","","","Denarius","Roman","18.5","","","","","","P. Carisius","","Struck","Silver","Emerita","IMP CAESAR AVGVST","","Coin","Augustus","BMC.282|RIC I (second edition) Augustus 7B","Lusitania","P CARISIVS LEG PRO PR","","3.65","-25|-23","2016-06-21T13:00:48Z"
"http://numismatics.org/search/id/1944.100.39021","RIC I (second edition) Augustus 4A. 1944.100.39021","1944.100.39021","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.4A","","","","Denarius","Roman","20.0","","","","","","P. Carisius","","Struck","Silver","Emerita","IMP CAESAR AVGVST","","Coin","Augustus","BMC.283|RIC I (second edition) Augustus 4A","Lusitania","P CARISIVS LEG PRO PR","","3.81","-25|-23","2016-06-21T13:00:49Z"
"http://numismatics.org/search/id/1944.100.39022","RIC I (second edition) Augustus 10. 1944.100.39022","1944.100.39022","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.10","","","","Denarius","Roman","21.0","","","","","","P. Carisius","","Struck","Silver","Emerita","IMP CAESAR AVGVSTV","","Coin","Augustus","BMC.291v.|RIC I (second edition) Augustus 10","Lusitania","P CARISIVS LEG PRO PR EMERITA","","3.44","-25|-23","2016-06-21T13:00:50Z"
"http://numismatics.org/search/id/1944.100.39023","RIC I (second edition) Augustus 9A. 1944.100.39023","1944.100.39023","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.9A","","","","Denarius","Roman","19.5","","","","","","P. Carisius","","Struck","Silver","Emerita","IMP CAESAR AVGVST","","Coin","Augustus","BMC.289|RIC I (second edition) Augustus 9A","Lusitania","P CARISIVS LEG PRO PR EMERITA","","3.78","-25|-23","2016-06-21T13:00:51Z"
"http://numismatics.org/search/id/1944.100.39024","RIC I (second edition) Augustus 9B. 1944.100.39024","1944.100.39024","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.9B","","","","Denarius","Roman","18.5","","","","","","P. Carisius","","Struck","Silver","Emerita","[IMP CAE]SAR AVGVST","","Coin","Augustus","BMC.291|RIC I (second edition) Augustus 9B","Lusitania","P CARISIVS LEG PRO PR EMERITA","","3.69","-25|-23","2016-06-21T13:00:52Z"
"http://numismatics.org/search/id/1944.100.39025","RIC I (second edition) Augustus 1A. 1944.100.39025","1944.100.39025","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.1A","","","Victory","Quinarius","Roman","14.5","","","","","","P. Carisius","","Struck","Silver","Emerita","AVGVST","","Coin","Augustus","BMC.293|RIC I (second edition) Augustus 1A","Lusitania","[P CARISI] LEG","","1.75","-25|-23","2016-06-21T13:00:53Z"
"http://numismatics.org/search/id/1944.100.39026","RIC I (second edition) Augustus 1A. 1944.100.39026","1944.100.39026","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.1A","","","Victory","Quinarius","Roman","13.5","","","","","","P. Carisius","","Struck","Silver","Emerita","[AVGVST]","","Coin","Augustus","BMC.293|RIC I (second edition) Augustus 1A","Lusitania","P CARISI LEG","","1.63","-25|-23","2016-06-21T13:00:54Z"
"http://numismatics.org/search/id/1944.100.39028","RIC I (second edition) Augustus 1B. 1944.100.39028","1944.100.39028","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.1B","","","Victory","Quinarius","Roman","14.5","","","","","","P. Carisius","","Struck","Silver","Emerita","AVGVST","","Coin","Augustus","BMC.295|RIC I (second edition) Augustus 1B","Lusitania","P CARISI LEG","","1.54","-25|-23","2016-06-21T13:00:56Z"
"http://numismatics.org/search/id/1944.100.39031","RIC I (second edition) Augustus 37A. 1944.100.39031","1944.100.39031","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.37A","","","","Denarius","Roman","20.0","","","","","","","","Struck","Silver","Caesaraugusta","CAESAR AVGVSTVS","","Coin","Augustus","BMC.323|RIC I (second edition) Augustus 37A","Lusitania","DIVVS IVLIVS","","3.75","-19|-18","2016-06-21T13:00:57Z"
"http://numismatics.org/search/id/1944.100.39034","RIC I (second edition) Augustus 38B. 1944.100.39034","1944.100.39034","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.38B","","","","Denarius","Roman","20.5","","","","","","","","Struck","Silver","Caesaraugusta","CAESAR AVGVSTVS","","Coin","Augustus","BMC.328|RIC I (second edition) Augustus 38B","Lusitania","DIVVS IVLIVS","","3.53","-19|-18","2016-06-21T13:00:59Z"
"http://numismatics.org/search/id/1944.100.39044","RIC I (second edition) Augustus 124. 1944.100.39044","1944.100.39044","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.124","","","Aurora","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.349|RIC I (second edition) Augustus 124","Lusitania","AVGVSTVS","","3.16","-18|-17","2016-06-21T13:01:10Z"
"http://numismatics.org/search/id/1944.100.39047","RIC I (second edition) Augustus 36A. 1944.100.39047","1944.100.39047","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.36A","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Caesaraugusta","","","Coin","Augustus","BMC.354|RIC I (second edition) Augustus 36A","Lusitania","CAESAR AVGVSTVS","","3.95","-19|-18","2016-06-21T13:01:14Z"
"http://numismatics.org/search/id/1944.100.39049","RIC I (second edition) Augustus 54A. 1944.100.39049","1944.100.39049","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.54A","","","","Denarius","Roman","20.0","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.359a|RIC I (second edition) Augustus 54A","Lusitania","FORT RED CAES AVG SPQR","","3.4","-20|-19","2016-06-21T13:01:16Z"
"http://numismatics.org/search/id/1944.100.39050","RIC I (second edition) Augustus 56B. 1944.100.39050","1944.100.39050","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.56B","","","","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.360v|RIC I (second edition) Augustus 56B","Lusitania","FORTVN REDVC CAESARI AVGVS SPQR","","3.85","-20|-19","2016-06-21T13:01:17Z"
"http://numismatics.org/search/id/1944.100.39051","RIC I (second edition) Augustus 102. 1944.100.39051","1944.100.39051","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.102","","","","Denarius","Roman","18.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.357|RIC I (second edition) Augustus 102","Lusitania","DIVVS IVLIVS","","3.62","-18","2016-06-21T13:01:19Z"
"http://numismatics.org/search/id/1944.100.39052","RIC I (second edition) Augustus 64. 1944.100.39052","1944.100.39052","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.64","","","Jupiter","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.363v|RIC I (second edition) Augustus 64","Lusitania","IOV TON","","3.77","-19","2016-06-21T13:01:25Z"
"http://numismatics.org/search/id/1944.100.39053","RIC I (second edition) Augustus 69A. 1944.100.39053","1944.100.39053","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.69A","","","Mars","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.367|RIC I (second edition) Augustus 69A","Lusitania","MAR V[LT]","","3.76","-19","2016-06-21T13:01:26Z"
"http://numismatics.org/search/id/1944.100.39054","RIC I (second edition) Augustus 70A. 1944.100.39054","1944.100.39054","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.70A","","","Mars","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.370|RIC I (second edition) Augustus 70A","Lusitania","MART VLT","","3.59","-19","2016-06-21T13:01:27Z"
"http://numismatics.org/search/id/1944.100.39057","RIC I (second edition) Augustus 79A. 1944.100.39057","1944.100.39057","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.79A","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.381v|RIC I (second edition) Augustus 79A","Lusitania","OB CIVIS SERVATOS","","3.95","-19","2016-06-21T13:01:30Z"
"http://numismatics.org/search/id/1944.100.39058","RIC I (second edition) Augustus 94. 1944.100.39058","1944.100.39058","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.94","","","Victory","Denarius","Roman","21.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.404v|RIC I (second edition) Augustus 94","Lusitania","SPQR","","3.87","-19","2016-06-21T13:01:31Z"
"http://numismatics.org/search/id/1944.100.39059","RIC I (second edition) Augustus 81. 1944.100.39059","1944.100.39059","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.81","","","Mars","Denarius","Roman","20.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.412|RIC I (second edition) Augustus 81","Lusitania","SIGNIS RECEPTIS","","3.65","-19","2016-06-21T13:01:32Z"
"http://numismatics.org/search/id/1944.100.39060","RIC I (second edition) Augustus 82A. 1944.100.39060","1944.100.39060","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.82A","","","Mars","Denarius","Roman","18.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.414|RIC I (second edition) Augustus 82A","Lusitania","SIGNIS RECEPTIS","","3.84","-19","2016-06-21T13:01:34Z"
